,COUNTYFIPS,Obesity among adults aged >=18 years,Stroke among adults aged >=18 years,Arthritis among adults aged >=18 years,Mammography use among women aged 50-74 years,Depression among adults aged >=18 years,Vision disability among adults aged >=18 years,Chronic obstructive pulmonary disease among adults aged >=18 years,Visits to dentist or dental clinic among adults aged >=18 years,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Current smoking among adults aged >=18 years,Mobility disability among adults aged >=18 years,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Self-care disability among adults aged >=18 years,Cholesterol screening among adults aged >=18 years,Any disability among adults aged >=18 years,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",All teeth lost among adults aged >=65 years,No leisure-time physical activity among adults aged >=18 years,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Sleeping less than 7 hours among adults aged >=18 years,Independent living disability among adults aged >=18 years,Current lack of health insurance among adults aged 18-64 years,Cancer (excluding skin cancer) among adults aged >=18 years,Chronic kidney disease among adults aged >=18 years,High blood pressure among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Cervical cancer screening among adult women aged 21-65 years,Binge drinking among adults aged >=18 years,Fair or poor self-rated health status among adults aged >=18 years,Current asthma among adults aged >=18 years,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Cognitive disability among adults ages >=18 years,Hearing disability among adults aged >=18 years,Diagnosed diabetes among adults aged >=18 years,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",Physical health not good for >=14 days among adults aged >=18 years,Coronary heart disease among adults aged >=18 years
502,12067,,,,71.45,,,,43.400000000000006,,,,,,,,66.4,23.55,,29.1,39.0,,,,,,,77.0,,,,,,,,33.55,,
503,12103,,,,75.11803278688525,,,,56.699180327868845,,,,,,,,72.39344262295081,14.889754098360653,,42.09467213114755,32.28688524590164,,,,,,,80.23319672131149,,,,,,,,40.632377049180334,,
504,13021,40.30909090909091,4.615909090909091,27.14545454545454,78.4159090909091,19.795454545454547,9.661363636363635,8.645454545454545,51.195454545454545,35.92272727272728,21.65,20.138636363636365,78.925,7.170454545454544,84.34772727272727,37.731818181818184,68.40454545454544,23.938636363636366,32.86818181818182,33.73863636363637,40.709090909090904,12.765909090909092,19.62727272727273,5.965909090909093,3.956818181818181,41.40227272727273,18.78863636363636,80.77954545454544,13.354545454545452,24.643181818181816,11.795454545454545,78.96363636363638,18.586363636363636,6.48409090909091,15.899999999999999,34.747727272727275,15.031818181818183,7.009090909090909
505,12127,,,,77.029203539823,,,,53.592035398230095,,,,,,,,71.94424778761062,17.102654867256636,,35.86725663716814,34.998230088495575,,,,,,,78.86725663716814,,,,,,,,45.15221238938053,,
506,13015,34.8,3.1733333333333333,25.8,73.59333333333332,23.913333333333334,5.639999999999999,7.673333333333335,55.92666666666667,34.84,19.39333333333333,14.833333333333334,73.51333333333334,4.3,84.56666666666666,32.193333333333335,67.3,17.9,26.153333333333332,37.566666666666656,35.37333333333334,8.919999999999998,16.919999999999998,6.053333333333334,3.006666666666667,37.306666666666665,17.98,80.04666666666665,16.093333333333337,18.33333333333333,10.400000000000002,75.59999999999998,15.98,6.46,11.18,44.64666666666666,13.059999999999999,5.8533333333333335
507,12115,,,,74.20425531914894,,,,68.10106382978722,,,,,,,,74.60106382978725,12.193617021276594,,41.15212765957447,31.988297872340432,,,,,,,82.48404255319149,,,,,,,,42.72659574468086,,
508,13007,39.95,4.55,30.35,77.65,20.2,7.5,8.55,52.55,39.4,20.25,19.45,80.65,5.75,86.69999999999999,35.95,70.05000000000001,21.75,31.4,35.95,39.35,10.5,17.4,6.85,4.0,44.45,16.85,81.55,13.149999999999999,22.95,10.85,78.85,16.200000000000003,6.9,16.0,39.8,14.7,7.35
509,12101,,,,72.26992481203006,,,,54.70676691729323,,,,,,,,69.59022556390977,16.769924812030077,,33.86917293233083,33.9812030075188,,,,,,,78.90977443609023,,,,,,,,35.339097744360906,,
510,12099,,,,78.83757575757575,,,,64.20483383685801,,,,,,,,75.09121212121212,15.4,,41.90395136778116,33.29123867069486,,,,,,,81.35287009063444,,,,,,,,40.57939393939394,,
511,12111,,,,74.72558139534884,,,,54.79302325581394,,,,,,,,72.05116279069767,18.651162790697676,,32.01162790697674,35.22093023255814,,,,,,,80.55581395348837,,,,,,,,32.53720930232559,,
512,12097,,,,77.38536585365854,,,,50.69512195121951,,,,,,,,67.86829268292684,16.158536585365855,,30.690243902439022,35.92926829268293,,,,,,,78.64878048780487,,,,,,,,41.014634146341464,,
513,12105,,,,76.5326797385621,,,,52.091503267973856,,,,,,,,70.83725490196079,18.595424836601307,,34.50457516339869,33.97124183006536,,,,,,,78.50588235294117,,,,,,,,38.06601307189542,,
514,12117,,,,75.25581395348836,,,,61.31279069767442,,,,,,,,73.02209302325582,12.601162790697678,,35.73023255813953,34.45348837209303,,,,,,,82.36744186046514,,,,,,,,42.28953488372094,,
515,13003,39.50000000000001,4.233333333333333,27.233333333333334,73.5,24.099999999999998,9.666666666666666,10.4,43.93333333333334,37.93333333333334,25.46666666666667,20.766666666666666,76.56666666666666,7.066666666666666,80.60000000000001,40.86666666666667,63.26666666666667,28.03333333333333,35.666666666666664,32.9,37.93333333333333,13.200000000000001,27.166666666666668,5.766666666666667,3.733333333333333,39.9,20.400000000000002,77.56666666666668,14.333333333333334,27.133333333333336,11.533333333333333,74.06666666666666,21.599999999999998,7.933333333333334,15.199999999999998,35.8,17.033333333333335,7.533333333333334
516,13013,39.27222222222222,2.894444444444444,22.516666666666666,72.9611111111111,22.877777777777776,5.25,6.8055555555555545,55.82222222222222,36.10555555555556,19.099999999999998,13.544444444444444,74.07222222222222,3.861111111111111,84.04444444444445,30.61111111111111,66.14999999999999,17.466666666666665,25.400000000000002,35.96111111111111,36.33888888888888,8.372222222222222,16.822222222222223,5.6611111111111105,2.8222222222222224,33.37222222222223,17.561111111111114,81.53333333333333,16.900000000000002,16.966666666666665,10.188888888888888,73.73333333333333,15.31111111111111,5.905555555555555,10.216666666666669,43.15555555555556,12.027777777777779,5.188888888888888
517,12109,,,,79.02564102564102,,,,64.84358974358975,,,,,,,,75.29487179487178,11.04102564102564,,38.08974358974359,29.958974358974363,,,,,,,81.5153846153846,,,,,,,,46.0025641025641,,
518,12113,,,,75.64000000000001,,,,59.052,,,,,,,,71.92,13.616000000000001,,40.084,34.42,,,,,,,79.668,,,,,,,,50.895999999999994,,
519,12131,,,,74.01818181818183,,,,56.709090909090904,,,,,,,,70.13636363636364,15.754545454545458,,36.97272727272727,36.24545454545455,,,,,,,80.62727272727273,,,,,,,,38.67272727272727,,
520,13019,38.38333333333334,3.9499999999999997,29.483333333333334,73.83333333333333,24.233333333333334,7.283333333333332,9.85,50.53333333333334,39.41666666666667,23.166666666666668,18.73333333333333,78.03333333333335,5.55,83.39999999999999,37.23333333333333,65.26666666666667,22.71666666666667,31.45,37.93333333333334,37.78333333333333,10.933333333333332,19.016666666666666,6.766666666666667,3.5666666666666664,41.43333333333333,18.816666666666666,78.2,14.933333333333332,22.75,11.016666666666666,75.5,18.266666666666666,7.8500000000000005,14.033333333333333,41.733333333333334,15.449999999999998,7.45
521,12121,,,,70.58571428571429,,,,47.385714285714286,,,,,,,,68.35714285714286,19.38571428571429,,31.928571428571427,37.4,,,,,,,79.41428571428571,,,,,,,,34.72857142857143,,
522,13011,34.5,3.5,28.225,73.525,24.55,6.25,9.125,53.52499999999999,39.050000000000004,22.799999999999997,16.9,76.32499999999999,4.85,83.6,35.300000000000004,66.6,20.5,29.625,37.325,34.575,9.925,18.525000000000002,6.45,3.225,36.974999999999994,18.475,79.625,15.874999999999998,20.75,10.600000000000001,74.675,17.474999999999998,7.4,12.125,41.475,14.675,6.800000000000001
523,12119,,,,78.29444444444444,,,,56.827777777777776,,,,,,,,74.97777777777777,16.07777777777778,,37.6764705882353,33.111111111111114,,,,,,,79.81666666666666,,,,,,,,40.605555555555554,,
524,12107,,,,76.23125,,,,45.28125,,,,,,,,68.88749999999999,24.856250000000003,,33.75,38.074999999999996,,,,,,,77.78750000000001,,,,,,,,36.96875,,
525,13005,37.6,4.033333333333333,29.099999999999998,74.89999999999999,24.133333333333336,7.766666666666666,9.866666666666667,48.43333333333333,39.666666666666664,23.3,19.2,77.46666666666667,5.8999999999999995,82.93333333333334,37.766666666666666,65.66666666666667,22.866666666666664,32.06666666666666,35.73333333333333,38.56666666666666,11.433333333333332,20.1,6.5,3.6333333333333333,40.13333333333333,19.166666666666668,79.1,14.633333333333333,23.433333333333334,10.9,74.96666666666665,18.666666666666668,7.866666666666667,13.966666666666667,42.1,15.700000000000001,7.466666666666666
526,12123,,,,71.675,,,,47.25,,,,,,,,65.1,19.85,,27.875,40.375,,,,,,,77.525,,,,,,,,34.35,,
527,13009,40.82222222222222,3.9555555555555566,26.433333333333334,78.1222222222222,21.622222222222224,7.911111111111111,7.888888888888889,50.955555555555556,35.611111111111114,20.133333333333333,17.400000000000002,76.1888888888889,5.7555555555555555,82.47777777777779,36.022222222222226,68.85555555555555,22.655555555555555,29.71111111111111,36.53333333333333,38.47777777777778,11.2,17.755555555555556,5.688888888888888,3.488888888888889,40.68888888888889,19.2,78.43333333333334,14.322222222222223,22.333333333333332,11.28888888888889,78.12222222222222,18.355555555555558,6.422222222222222,14.166666666666666,43.15555555555556,14.022222222222222,6.5
528,12125,,,,74.8,,,,45.23333333333333,,,,,,,,68.13333333333334,21.566666666666663,,33.1,39.666666666666664,,,,,,,78.63333333333333,,,,,,,,35.93333333333333,,
529,12133,,,,71.72857142857143,,,,49.10000000000001,,,,,,,,68.58571428571427,22.071428571428573,,40.08571428571429,38.58571428571428,,,,,,,76.5142857142857,,,,,,,,34.871428571428574,,
530,12129,,,,73.575,,,,55.75,,,,,,,,71.625,16.775,,36.025,37.0,,,,,,,79.4,,,,,,,,41.95,,
531,13067,30.02,2.3449999999999998,20.146666666666665,79.08583333333333,18.238333333333333,4.115,4.498333333333334,65.68083333333333,31.65,12.806666666666667,9.888333333333332,72.56749999999998,2.9208333333333334,87.54666666666665,22.70583333333333,69.07833333333333,10.6375,20.205,44.17166666666667,33.93333333333333,6.2283333333333335,13.293333333333331,5.314166666666667,2.5133333333333336,29.804166666666667,14.295,84.41166666666666,16.0125,12.846666666666666,9.540833333333333,74.825,11.788333333333332,4.4591666666666665,8.609166666666665,47.752500000000005,9.514166666666666,4.030833333333333
532,13031,34.18333333333333,2.958333333333334,21.633333333333336,78.32499999999999,22.108333333333334,6.608333333333333,6.641666666666667,53.10833333333334,32.233333333333334,17.34166666666667,13.641666666666667,69.03333333333335,4.3999999999999995,79.0,33.516666666666666,67.00833333333331,20.641666666666666,25.558333333333334,34.541666666666664,37.03333333333334,10.425,16.7,4.8999999999999995,2.8083333333333336,32.775,20.39166666666667,76.93333333333334,15.916666666666666,18.5,11.308333333333332,73.98333333333333,18.50833333333333,5.583333333333332,10.433333333333332,35.63333333333333,12.308333333333332,5.075
533,13057,31.673076923076923,2.365384615384615,22.75769230769231,72.88846153846154,21.696153846153848,3.75,5.326923076923077,65.50384615384615,36.29615384615384,14.28076923076923,10.561538461538463,71.94615384615385,2.830769230769231,87.28461538461536,24.523076923076925,69.45384615384616,12.084615384615386,18.892307692307693,41.28076923076923,30.103846153846153,6.157692307692309,12.553846153846155,5.803846153846154,2.5153846153846158,33.31153846153847,14.726923076923075,84.29615384615384,17.22692307692308,13.030769230769229,9.407692307692308,74.42307692307692,12.042307692307691,5.092307692307693,8.349999999999998,52.584615384615375,10.18846153846154,4.553846153846154
534,13045,35.22941176470589,3.235294117647059,24.447058823529414,75.29411764705883,22.088235294117645,6.205882352941177,7.364705882352941,53.74705882352941,35.864705882352936,18.44705882352941,15.082352941176472,74.79411764705883,4.51764705882353,83.11176470588235,31.923529411764708,69.24705882352941,19.405882352941177,26.788235294117644,37.95882352941176,37.811764705882354,9.558823529411763,17.11764705882353,5.894117647058823,3.0588235294117645,35.317647058823525,18.13529411764706,79.8,15.970588235294118,18.78235294117647,10.735294117647058,75.65882352941176,16.78235294117647,6.247058823529412,11.205882352941178,37.54705882352941,12.947058823529412,5.711764705882352
535,13029,35.76666666666667,2.75,24.433333333333334,76.08333333333333,22.5,4.583333333333333,6.216666666666666,62.366666666666674,35.9,16.61666666666667,12.700000000000001,74.66666666666667,3.533333333333333,86.21666666666665,28.316666666666663,68.7,14.483333333333333,23.083333333333332,39.449999999999996,35.53333333333333,7.466666666666668,13.35,5.833333333333333,2.733333333333333,34.483333333333334,16.633333333333336,83.36666666666666,16.916666666666668,15.666666666666666,10.100000000000001,76.28333333333333,13.950000000000001,5.433333333333334,10.116666666666665,43.68333333333334,11.450000000000001,4.95
536,13077,34.040000000000006,2.7600000000000002,24.455000000000002,77.74499999999998,20.855,4.380000000000001,5.85,59.94999999999999,35.779999999999994,15.150000000000002,12.405000000000001,74.66000000000001,3.315,86.805,27.145,68.85000000000001,13.725,22.495,44.305,32.72,7.010000000000001,13.2,6.015000000000001,2.7800000000000002,32.919999999999995,15.559999999999997,83.84999999999998,17.35,14.829999999999998,9.7,74.745,12.905000000000001,5.390000000000001,9.635000000000002,45.445,10.925,4.95
537,13075,38.724999999999994,4.225,28.775,74.85000000000001,23.049999999999997,7.85,9.55,49.675,39.599999999999994,22.075000000000003,19.35,78.15,5.95,83.95,37.699999999999996,65.475,24.05,31.775,34.449999999999996,40.775,11.35,19.675,6.5,3.75,41.425,18.675,78.925,14.200000000000001,23.849999999999998,11.2,77.05,18.425,7.5249999999999995,14.6,37.925,15.5,7.3999999999999995
538,13053,32.78,1.9600000000000002,15.6,77.6,22.64,4.9,4.74,55.760000000000005,25.42,16.9,9.540000000000001,55.02,3.2,77.05999999999999,28.160000000000004,65.34,18.02,22.560000000000002,36.28,37.2,7.94,16.96,3.04,1.94,25.18,19.359999999999996,80.47999999999999,20.979999999999997,14.86,9.9,70.6,16.46,4.140000000000001,7.44,42.525000000000006,9.92,3.28
539,13059,31.859999999999996,2.5833333333333335,19.163333333333338,77.35,24.000000000000004,6.530000000000001,5.546666666666667,55.54,30.40666666666667,15.263333333333332,11.956666666666667,66.11333333333333,4.116666666666666,77.65333333333332,30.96666666666666,68.48333333333333,18.59,22.739999999999995,38.57333333333333,33.306666666666665,9.856666666666667,16.953333333333333,4.253333333333333,2.533333333333333,29.483333333333338,20.533333333333335,75.06666666666666,17.890000000000004,17.10666666666667,11.093333333333332,73.92,17.92,4.9433333333333325,9.466666666666667,41.28,11.106666666666666,4.220000000000001
540,13069,41.644444444444446,3.7999999999999994,27.91111111111111,72.32222222222222,23.244444444444447,7.533333333333333,8.777777777777777,49.66666666666666,37.71111111111111,22.166666666666668,18.111111111111114,76.27777777777777,5.6,82.84444444444443,37.022222222222226,66.84444444444445,23.68888888888889,32.14444444444445,33.355555555555554,37.833333333333336,11.0,20.955555555555556,5.955555555555556,3.4222222222222225,40.56666666666667,19.022222222222222,79.32222222222221,14.577777777777776,23.166666666666668,10.955555555555556,76.4111111111111,18.58888888888889,6.877777777777776,13.911111111111111,41.31111111111111,14.988888888888889,6.533333333333334
541,13047,36.71818181818181,2.9818181818181824,26.99090909090909,74.45454545454545,24.236363636363638,4.545454545454546,7.2,60.654545454545456,37.33636363636364,17.87272727272727,13.700000000000001,76.40909090909092,3.5090909090909093,86.00909090909092,31.072727272727274,68.02727272727272,14.9,23.80909090909091,39.24545454545454,34.96363636363637,7.681818181818182,13.372727272727273,6.809090909090909,2.936363636363636,35.58181818181818,16.69090909090909,82.24545454545455,16.89090909090909,16.036363636363635,10.10909090909091,75.12727272727273,14.472727272727274,6.5,9.890909090909092,47.209090909090904,12.081818181818186,5.845454545454545
542,13033,41.46666666666667,4.466666666666668,29.600000000000005,77.88333333333333,21.183333333333334,8.383333333333335,9.1,48.78333333333334,37.46666666666666,22.316666666666666,20.05,78.35000000000001,6.316666666666666,84.81666666666666,38.06666666666666,67.33333333333333,24.63333333333333,32.96666666666667,36.46666666666666,39.78333333333333,11.716666666666667,19.333333333333332,6.183333333333334,3.85,44.98333333333334,18.383333333333333,80.53333333333335,13.250000000000002,24.183333333333334,11.549999999999999,78.71666666666667,18.200000000000003,6.699999999999999,16.150000000000002,37.199999999999996,15.383333333333333,7.133333333333333
